Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Eirik :)),2023-01-12 21:42:59,00:41:04,,Peaky Blinders: Sesong 1: Episode 3,,Safari MAC (Cadmium),00:54:39,00:54:39,NO (Norway)
Eirik :)),2023-01-12 13:33:24,00:13:34,,Peaky Blinders: Sesong 1: Episode 3,,Safari MAC (Cadmium),00:13:35,Not latest view,NO (Norway)
Eirik :)),2023-01-12 12:35:58,00:57:24,,Peaky Blinders: Sesong 1: Episode 2,,Safari MAC (Cadmium),00:57:26,00:57:26,NO (Norway)
Eirik :)),2023-01-12 12:22:08,00:13:47,,Peaky Blinders: Sesong 1: Episode 1,,Safari MAC (Cadmium),00:56:38,00:56:38,NO (Norway)
Eirik :)),2023-01-12 12:21:49,00:00:14,Autoplayed: user action: None; ,Sesong 2 (Klipp): Ginny & Georgia,HOOK,Safari MAC (Cadmium),00:00:14,00:00:14,NO (Norway)
Eirik :)),2023-01-12 12:21:46,00:00:01,,The Pale Blue Eye,,Safari MAC (Cadmium),00:03:22,00:03:22,NO (Norway)
Eirik :)),2023-01-12 10:59:11,00:03:21,,The Pale Blue Eye,,Safari MAC (Cadmium),00:03:21,Not latest view,NO (Norway)
Eirik :)),2023-01-12 10:58:38,00:00:28,Autoplayed: user action: None; ,Trailer: The Pale Blue Eye,TRAILER,Safari MAC (Cadmium),00:00:28,00:00:28,NO (Norway)
Eirik :)),2023-01-11 21:29:32,00:42:51,,Peaky Blinders: Sesong 1: Episode 1,,Safari MAC (Cadmium),00:42:51,Not latest view,NO (Norway)
Eirik :)),2023-01-11 21:15:08,00:01:07,Autoplayed: user action: None; ,Miniserie (Klipp): MADOFF: Monsteret på Wall Street,HOOK,Safari MAC (Cadmium),00:00:00,00:00:00,NO (Norway)
Eirik :)),2023-01-06 22:44:27,00:00:14,Autoplayed: user action: None; ,Miniserie (Klipp): MADOFF: Monsteret på Wall Street,HOOK,Safari MAC (Cadmium),00:00:14,Not latest view,NO (Norway)
Eirik :)),2023-01-04 22:18:58,00:00:07,Autoplayed: user action: None; ,Trailer: Kaleidoscope,TRAILER,Safari MAC (Cadmium),00:00:07,00:00:07,NO (Norway)
Eirik :)),2023-01-02 13:43:44,01:19:55,,Cast Away,,Safari MAC (Cadmium),02:17:04,02:17:04,NO (Norway)
Eirik :)),2023-01-01 22:32:11,00:57:09,,Cast Away,,Safari MAC (Cadmium),00:57:09,Not latest view,NO (Norway)
Eirik :)),2023-01-01 17:44:01,00:01:15,Autoplayed: user action: None; ,Hvit støy (Klipp): Hvit støy,HOOK,Safari MAC (Cadmium),00:01:15,00:01:15,NO (Norway)
Eirik :)),2023-01-01 17:31:56,00:00:43,Autoplayed: user action: None; ,The Block Island Sound_hook_05_16x9,HOOK,Safari MAC (Cadmium),00:00:43,00:00:43,NO (Norway)
Eirik :)),2023-01-01 17:26:13,00:02:32,,Trailer: Tsjernobyl 1986,TRAILER,Safari MAC (Cadmium),00:02:32,00:02:32,NO (Norway)
Eirik :)),2023-01-01 11:59:17,00:09:41,,Fangio – Mannen som temmet maskinene,,Safari MAC (Cadmium),00:10:12,00:10:12,NO (Norway)
Eirik :)),2022-12-31 11:26:24,00:00:30,,Fangio – Mannen som temmet maskinene,,Safari MAC (Cadmium),00:00:30,Not latest view,NO (Norway)
Eirik :)),2022-12-31 11:25:20,00:00:10,Autoplayed: user action: None; ,Sesong 1 (Klipp): Den stormende planeten,HOOK,Safari MAC (Cadmium),00:00:10,00:00:10,NO (Norway)
Eirik :)),2022-12-31 10:19:42,00:08:05,,High Score: Videospillenes gullalder: Miniserie: Neste nivå (Episode 6),,Safari MAC (Cadmium),00:36:01,00:36:01,NO (Norway)
Eirik :)),2022-12-30 18:29:33,00:27:14,,High Score: Videospillenes gullalder: Miniserie: Neste nivå (Episode 6),,Safari MAC (Cadmium),00:27:55,Not latest view,NO (Norway)
Eirik :)),2022-12-30 18:00:09,00:26:42,,High Score: Videospillenes gullalder: Miniserie: Kamp! (Episode 5),,Safari MAC (Cadmium),00:41:47,00:41:47,NO (Norway)
Eirik :)),2022-12-30 14:40:34,00:14:23,,High Score: Videospillenes gullalder: Miniserie: Kamp! (Episode 5),,Safari MAC (Cadmium),00:15:05,Not latest view,NO (Norway)
Eirik :)),2022-12-30 14:30:03,00:08:44,,High Score: Videospillenes gullalder: Miniserie: Konsollkrig (Episode 4),,Safari MAC (Cadmium),00:39:51,00:39:51,NO (Norway)
Eirik :)),2022-12-30 10:26:55,00:30:30,,High Score: Videospillenes gullalder: Miniserie: Konsollkrig (Episode 4),,Safari MAC (Cadmium),00:31:07,Not latest view,NO (Norway)
Eirik :)),2022-12-30 00:19:04,00:00:08,Autoplayed: user action: None; ,Pulp Fiction_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:08,00:00:08,NO (Norway)
Eirik :)),2022-12-29 23:20:18,00:37:57,,High Score: Videospillenes gullalder: Miniserie: Rollespillere (Episode 3),,Safari MAC (Cadmium),00:38:38,00:38:38,NO (Norway)
Eirik :)),2022-12-29 23:07:16,00:13:01,,High Score: Videospillenes gullalder: Miniserie: Comeback kid (Episode 2),,Safari MAC (Cadmium),00:42:17,00:42:17,NO (Norway)
Eirik :)),2022-12-29 14:37:18,00:28:19,,High Score: Videospillenes gullalder: Miniserie: Comeback kid (Episode 2),,Safari MAC (Cadmium),00:29:16,Not latest view,NO (Norway)
Eirik :)),2022-12-28 23:08:21,00:00:15,,High Score: Videospillenes gullalder: Miniserie: Comeback kid (Episode 2),,Safari MAC (Cadmium),00:00:20,Not latest view,NO (Norway)
Eirik :)),2022-12-28 22:22:17,00:45:37,,High Score: Videospillenes gullalder: Miniserie: Videospillboomen (Episode 1),,Safari MAC (Cadmium),00:45:27,00:45:27,NO (Norway)
Eirik :)),2022-12-28 22:21:01,00:00:04,Autoplayed: user action: None; ,Trailer: High Score: Videospillenes gullalder,TRAILER,Safari MAC (Cadmium),00:00:04,00:00:04,NO (Norway)
Eirik :)),2022-12-28 13:08:32,00:50:02,,The Saturn V Story,,Safari MAC (Cadmium),00:50:06,00:50:06,NO (Norway)
